"Start Date","End Date","Rīga","Āgenskalns","Atgāzene","Avoti","Beberbeķi","Berģi","Bieriņi","Bišumuiža","Bolderāja","Brasa","Brekši","Bukulti","Buļļi","Centrs","Čiekurkalns","Daugavgrīva","Dreiliņi","Dzirciems","Dārzciems","Dārziņi","Grīziņkalns","Imanta","Iļģuciems","Jaunciems","Jugla","Katlakalns","Kleisti","Kundziņsala","Ķengarags","Ķīpsala","Mangaļsala","Maskavas forstate","Mežaparks","Mežciems","Mīlgrāvis","Mūkupurvs","Pleskodāle","Purvciems","Pētersala-Andrejsala","Pļavnieki","Rumbula","Salas","Sarkandaugava","Skanste","Šķirotava","Spilve","Suži","Šampēteris","Teika","Torņakalns","Trīsciems","Vecdaugava","Vecmilgrāvis","Vecpilsēta","Vecāķi","Voleri","Zasulauks","Ziepniekkalns","Zolitūde"
"2018-11-01","2018-11-30","194611","115000","296000","299000","200000","163000","217500","169000","59000","290000","145000","188000","325000","520000","272500","548000","285000","121000","185000","45000","807500","180000","155000","140000","175000","0","0","0","115000","400000","0","185500","430000","150000","367500","115000","185000","245000","350000","199000","0","0","91000","0","67000","0","255555","150000","280000","225000","182000","148500","60000","280000","200000","0","350000","144500","225000"
"2018-12-01","2018-12-31","199000","320000","145000","275000","200000","242650","214500","0","67500","270000","125670","153406","0","312500","212500","19000","379999","0","182500","62450","160000","159999.5","160000","45500","136890","0","171000","36700","135000","400000","202500","215000","520000","320000","255000","277000","125000","209000","0","134930","0","0","150000","0","0","0","0","35000","180000","345000","309000","268000","0","180000","174000","0","500000","92000","217000"
"2019-01-01","2019-01-31","189500","170000","241000","210000","120000","181375","232000","0","93000","494000","145000","178000","325000","375000","216000","285250","285000","305500","195000","35949.5","210000","172000","160000","152000","152500","0","890000","0","156000","350000","0","192500","470000","320000","485000","115000","104875","242500","262500","84000","0","0","89000","0","135000","0","0","0","200000","293280","95000","47000","119000","587500","199000","0","243000","179000","225000"
"2019-02-01","2019-02-28","179499","170000","172000","149000","185000","235750","93555","150000","141000","377500","165000","178000","0","375000","185000","18000","240000","125000","182000","40000","673500","200000","155000","158000","215000","125000","0","35000","67700","750000","255000","150000","517500","120000","420000","0","78000","295000","1150000","190000","0","0","0","0","83190","0","0","120000","180000","420000","189000","259000","90000","322500","169000","0","125000","177000","1200000"
"2019-03-01","2019-03-31","170000","225000","199000","250000","290000","113000","200000","0","112000","481500","106000","169000","0","530000","180000","19000","240000","152500","174000","29000","480000","215000","0","158000","170000","0","870000","39500","274000","0","0","145000","452500","319000","295000","277000","95875","220000","175000","149000","0","0","67500","0","52500","0","0","76000","210000","195000","209000","205000","119000","750000","172500","0","125000","130000","359000"
"2019-04-01","2019-04-30","165000","145000","199000","165000","95500","123500","209000","125000","93000","485000","102000","164000","0","383320","165000","282000","220000","52500","170000","30000","406000","164000","204950","112000","160000","0","870000","35000","132250","0","152500","218000","472000","0","420000","0","209500","110250","1150000","137000","126800","0","0","0","82845","0","0","61000","194000","250000","182500","268000","190000","210000","265000","29700","189000","179000","359000"
"2019-05-01","2019-05-31","168000","170000","103500","205000","179999","127000","235000","172500","13445","241000","165000","330000","0","416640","180000","17000","325000","240000","192500","28500","925000","122450","95000","130000","130000","0","835000","39500","142500","1600000","290000","339000","620000","233500","290000","208500","160000","212500","175000","140000","0","0","63000","0","0","0","150000","50000","205000","285000","260000","195000","79500","310000","209995","29700","257500","125000","386500"
"2019-06-01","2019-06-30","170500","170000","157500","194500","189000","156000","225000","139000","65950","572500","97000","363000","6800","332500","193500","195555","276500","125000","198000","41000","160000","194500","149000","209000","135000","0","0","0","127000","0","255000","135000","520000","182500","472500","9500","96000","117000","175000","0","0","0","58750","0","42925","0","199555","108000","210000","202500","229000","230000","171500","261885","250000","0","125000","179000","360000"
"2019-07-01","2019-07-31","158000","150000","138500","189500","172999","232800","212000","153000","29600","342000","156000","256166.5","0","258000","180000","0","255000","55000","240000","37500","900000","125000","149000","50000","115000","0","800000","0","67700","155000","275000","150000","515000","285000","348500","125000","117500","159000","0","96500","0","0","55000","0","149000","0","0","81500","210000","121545","225000","62250","42000","420000","257500","29700","125000","179000","200000"
"2019-08-01","2019-08-31","182500","247500","120000","255000","210000","175000","244500","99000","56000","235000","209000","339000","0","650000","135000","195555","337000","125000","200000","40000","160000","160000","117000","160000","102250","115000","790000","27000","120000","250500","190000","160000","399000","63350","420000","125000","135000","137750","695000","130000","0","0","39950","0","0","0","62000","0","270490","171450","204500","268000","180000","249000","190000","26999","125000","192500","272500"
"2019-09-01","2019-09-30","235700","190000","155000","360000","139000","299000","240000","123500","100000","354000","225000","363000","0","1500000","400000","195555","255000","65000","243000","39750","1000000","160000","59010","199000","160000","0","170000","0","101250","690000","255000","159500","735000","285000","420000","206000","155000","0","0","131000","0","0","36000","75000","23500","0","0","74000","265000","132900","199000","131500","82000","1550000","270000","31999","390000","192500","277500"
"2019-10-01","2019-10-31","216500","256450","185000","327500","244499.5","125000","225000","142500","185000","250000","171000","244277.5","0","1000000","230000","24900","377500","65000","188700","24000","775000","170000","149000","166000","135000","0","165000","61000","67500","251000","197500","135000","687750","230000","420000","0","171000","154500","220000","130000","0","0","38950","0","194500","0","0","55000","200000","180000","220000","235000","179000","239000","320000","0","272000","160000","230000"
"2019-11-01","2019-11-30","240000","165500","550000","285000","263510","179450","232500","206500","170000","227000","180000","310000","0","2100000","395000","195555","275000","505000","239000","99200","240000","250300","194500","199000","177000","0","660000","22000","135000","0","160000","362000","435000","298000","525000","87499.5","180000","271500","250000","63000","22000","0","80000","1410000","95000","0","390000","510000","208500","233000","250000","120000","59500","670000","404750","0","295000","171500","850000"
"2019-12-01","2019-12-31","219000","164750","0","197500","0","275000","225000","220000","42000","335550","443500","177000","0","707500","198000","49000","282000","185000","167500","35500","1850000","221300","260000","630000","148000","0","162000","128000","76000","0","250000","124400","460500","302500","420000","277000","209000","153000","175000","250000","0","0","230000","0","0","0","390000","0","230000","180000","220000","278000","190000","1850000","420000","0","500000","131000","310000"
